,,bayonetta
,,bowser
,,bowserjr
,,captainfalcon
,,chrom
,,cloud
,,corrin
,,daisy
,,darkpit
,,darksamus
,,diddykong
,,donkeykong
,,drmario
,,duckhunt
,,falco
,,fox
,,ganondorf
,,greninja
,,iceclimbers
,,ike
,,incineroar
,,inkling
,,isabelle
,,jigglypuff
,,ken
,,kingdedede
,,kingkrool
,,kirby
,,link
,,littlemac
,,lucario
,,lucas
,,lucina
,,luigi
,,mario
,,marth
,,megaman
,,metaknight
,,mewtwo
,,mrgameandwatch
,,ness
,,olimar
,,pacman
,,palutena
,,peach
,,pichu
,,pikachu
,,piranhaplant
,,pit
,,pokemontrainer
,,richter
,,ridley
,,rob
,,robin
,,rosalina
,,roy
,,ryu
,,samus
,,sheik
,,shulk
,,simon
,,snake
,,sonic
,,toonlink
,,villager
,,wario
,,wiifittrainer
,,wolf
,,yoshi
,,younglink
,,zelda
,,zerosuitsamus
,,miibrawler
,,miiswordfighter
,,miigunner
,,bayonetta2-original
,,bayonetta3-yellow
,,bayonetta4-original-green
,,bayonetta5-red
,,bayonetta6-original-red
,,bayonetta7-white
,,bayonetta8-original-blue
,,bowser2-black
,,bowser3-yellow
,,bowser4-green
,,bowser5-grey
,,bowser6-orange
,,bowser7-red
,,bowser8-blue
,,bowserjr2-larry
,,bowserjr3-roy
,,bowserjr4-wendy
,,bowserjr5-iggy
,,bowserjr6-morton
,,bowserjr7-lemmy
,,bowserjr8-ludwig
,,captainfalcon2-black
,,captainfalcon3-red
,,captainfalcon4-green
,,captainfalcon5-blue
,,captainfalcon6-white
,,captainfalcon7-gold
,,captainfalcon8-cyan
,,chrom2-red
,,chrom3-green
,,chrom4-yellow
,,chrom5-black
,,chrom6-purple
,,chrom7-white
,,chrom8-cyan
,,cloud2-advent
,,cloud3-blue
,,cloud4-advent-blue
,,cloud5-red
,,cloud6-advent-black
,,cloud7-brown
,,cloud8-advent-purple
,,corrin2-white-female
,,corrin3-red-male
,,corrin4-orange-female
,,corrin5-blue-male
,,corrin6-pink-female
,,corrin7-green-male
,,corrin8-black-female
,,daisy2-green
,,daisy3-pink
,,daisy4-blue
,,daisy5-red
,,daisy6-purple
,,daisy7-white
,,daisy8-black
,,darkpit2-green
,,darkpit3-blackred
,,darkpit4-yellow
,,darkpit5-red
,,darkpit6-blue
,,darkpit7-white
,,darkpit8-purple
,,darksamus2-green
,,darksamus3-purple
,,darksamus4-red
,,darksamus5-yellow
,,darksamus6-grey
,,darksamus7-black
,,darksamus8-pink
,,diddykong2-white
,,diddykong3-pink
,,diddykong4-purple
,,diddykong5-green
,,diddykong6-blue
,,diddykong7-yellow
,,diddykong8-cyan
,,donkeykong2-black
,,donkeykong3-red
,,donkeykong4-blue
,,donkeykong5-green
,,donkeykong6-white
,,donkeykong7-yellow
,,donkeykong8-pink
,,drmario2-red
,,drmario3-blue
,,drmario4-green
,,drmario5-black
,,drmario6-yellow
,,drmario7-purple
,,drmario8-pink
,,duckhunt2-black
,,duckhunt3-brown-greenbird
,,duckhunt4-lightbrown
,,duckhunt5-white
,,duckhunt6-tan
,,duckhunt7-yellow
,,duckhunt8-red
,,falco2-orange
,,falco3-blue
,,falco4-red
,,falco5-green
,,falco6-black
,,falco7-white
,,falco8-pink
,,fox2-black
,,fox3-red
,,fox4-green
,,fox5-orange
,,fox6-white
,,fox7-yellow
,,fox8-purple
,,ganondorf2-violet
,,ganondorf3-blue
,,ganondorf4-green
,,ganondorf5-purple
,,ganondorf6-brown
,,ganondorf7-white
,,ganondorf8-grey
,,greninja2-red
,,greninja3-pink
,,greninja4-black
,,greninja5-violet
,,greninja6-green
,,greninja7-grey
,,greninja8-purple
,,iceclimbers2-blue
,,iceclimbers3-green
,,iceclimbers4-indigo
,,iceclimbers5-red
,,iceclimbers6-brown
,,iceclimbers7-white
,,iceclimbers8-orange
,,ike2-brown
,,ike3-purple
,,ike4-red
,,ike5-yellow
,,ike6-green
,,ike7-blue
,,ike8-black
,,incineroar2-green
,,incineroar3-blackred
,,incineroar4-blue
,,incineroar5-orange
,,incineroar6-purple
,,incineroar7-blackgrey
,,incineroar8-redwhite
,,inkling2-blue
,,inkling3-yellow
,,inkling4-green
,,inkling5-pink
,,inkling6-lightblue
,,inkling7-purple
,,inkling8-purple-helmet
,,isabelle2-yellow
,,isabelle3-pink
,,isabelle4-red
,,isabelle5-purple
,,isabelle6-green
,,isabelle7-black
,,isabelle8-blue
,,jigglypuff2-flower
,,jigglypuff3-white
,,jigglypuff4-strawhat
,,jigglypuff5-green
,,jigglypuff6-pink
,,jigglypuff7-nurse
,,jigglypuff8-glasses
,,ken2-black
,,ken3-purple
,,ken4-white
,,ken5-green
,,ken6-yellow
,,ken7-cyan
,,ken8-black
,,kingdedede2-pink
,,kingdedede3-green
,,kingdedede4-purple
,,kingdedede5-cyan
,,kingdedede6-grey
,,kingdedede7-blue
,,kingdedede8-black
,,kingkrool2-orange
,,kingkrool3-blue
,,kingkrool4-yellow
,,kingkrool5-pink
,,kingkrool6-black
,,kingkrool7-brown
,,kingkrool8-white
,,kirby2-yellow
,,kirby3-blue
,,kirby4-red
,,kirby5-green
,,kirby6-grey
,,kirby7-orange
,,kirby8-black
,,link2-green
,,link3-red
,,link4-grey
,,link5-darkblue
,,link6-darkgreen
,,link7-white
,,link8-black
,,littlemac2-yellow
,,littlemac3-white
,,littlemac4-blue
,,littlemac5-black
,,littlemac6-pink
,,littlemac7-wire
,,littlemac8-green
,,lucario2-purple
,,lucario3-lightblue
,,lucario4-grey
,,lucario5-teal
,,lucario6-navy
,,lucario7-green
,,lucario8-pink
,,lucas2-orange
,,lucas3-blue
,,lucas4-red
,,lucas5-grey
,,lucas6-cyan
,,lucas7-green
,,lucas8-purple
,,lucina2-green
,,lucina3-black
,,lucina4-white
,,lucina5-red
,,lucina6-yellow
,,lucina7-navy
,,lucina8-purple
,,luigi2-orange
,,luigi3-pink
,,luigi4-blue
,,luigi5-white
,,luigi6-purple
,,luigi7-darkblue
,,luigi8-yellow
,,mario2-usa
,,mario3-blue
,,mario4-black
,,mario5-green
,,mario6-purple
,,mario7-builder
